in_school,owns_house,house_beds,house_kitchen,reported_social_status,got_pr_transf,part_in_training,life_satisfaction,offdays_ill,healthinsurance,speak_other_languaje,lives_w_mother,lives_w_father,ses_15,read_overall,write_overall,numeracy_overall,computer_use_overall,think_learn_work,autonomy_at_work,repetitiveness_at_work,physical_demand_work,extraversion_av,conscientiousness_avg,openness_av,stability_av,agreeableness_av,grit_av,decision_av,hostile_av,risk,has_children,hh_size,gender,age,has_spouse,chronic_disease,shocks_bef_15,BMI,mother_tongue,labor_market_status,job_stable,hour_earnings,total_hr_worked_week,highest_ISCED_PIAAC,years_educ,wealth_index,overqualified,country,dropout,got_pu_transf,supervise,in_school_1.0,owns_house_2,owns_house_3,house_beds_2,house_beds_3,house_kitchen_1,reported_social_status_1,reported_social_status_2,reported_social_status_3,reported_social_status_4,reported_social_status_5,reported_social_status_6,got_pr_transf_1,got_pu_transf_1,part_in_training_1.0,offdays_ill_1.0,healthinsurance_1.0,speak_other_languaje_1.0,lives_w_mother_1.0,lives_w_father_1.0,read_overall_1.0,read_overall_2.0,read_overall_3.0,write_overall_1.0,write_overall_2.0,write_overall_3.0,numeracy_overall_1.0,numeracy_overall_2.0,numeracy_overall_3.0,supervise_1.0,computer_use_overall_1.0,computer_use_overall_2.0,computer_use_overall_3.0,think_learn_work_1.0,think_learn_work_2.0,think_learn_work_3.0,autonomy_at_work_1.0,autonomy_at_work_2.0,autonomy_at_work_3.0,repetitiveness_at_work_1.0,repetitiveness_at_work_2.0,repetitiveness_at_work_3.0,physical_demand_work_1.0,physical_demand_work_2.0,physical_demand_work_3.0,has_children_1.0,hh_size_2,gender_1,has_spouse_1,chronic_disease_1.0,shocks_bef_15_1.0,mother_tongue_1.0,labor_market_status_1.0,job_stable_1.0,highest_ISCED_PIAAC_1,highest_ISCED_PIAAC_2,highest_ISCED_PIAAC_3,highest_ISCED_PIAAC_5,highest_ISCED_PIAAC_6,highest_ISCED_PIAAC_7,highest_ISCED_PIAAC_8,dropout_1.0
0.0,2,1,1,2,0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,2.66666674613953,2.33333325386047,3.66666674613953,3.33333325386047,3.33333325386047,2.66666674613953,3.25,2.0,4.0,1.0,1,0,36,1,0.0,0.0,22.1000003814697,1.0,1.0,0.0,2413.79321289062,54,5,14.0,-1.41497814655304,3.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0.0,2,1,1,2,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,3.66666674613953,3.33333325386047,3.0,2.66666674613953,3.33333325386047,3.5,1.0,1.0,1.0,1,0,29,0,0.0,0.0,24.5,1.0,1.0,1.0,3840.24584960938,48,3,11.0,-1.08503103256226,0.0,Colombia,0.0,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2,1,1,2,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,1.33333337306976,3.33333325386047,3.33333325386047,2.66666674613953,3.66666674613953,2.66666674613953,3.25,2.0,1.0,1.0,2,1,42,1,0.0,0.0,25.7999992370605,1.0,1.0,1.0,1839.08044433594,15,1,7.0,-0.885352969169617,-2.0,Colombia,1.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
0.0,2,1,1,2,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.66666662693024,3.33333325386047,3.0,2.0,3.0,2.33333325386047,2.5,3.0,2.0,0.0,1,1,18,1,0.0,0.0,20.7000007629395,1.0,1.0,0.0,750.0,40,1,6.0,-1.92271828651428,-2.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0.0,2,1,1,2,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.33333325386047,3.66666674613953,3.33333325386047,1.33333337306976,3.33333325386047,4.0,3.25,3.0,1.0,1.0,1,1,29,1,0.0,1.0,31.2000007629395,1.0,1.0,0.0,11904.76171875,12,3,11.0,-2.51975178718567,1.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
1.0,1,1,1,2,0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,6.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,3.33333325386047,2.66666674613953,2.33333325386047,3.33333325386047,3.66666674613953,2.5,1.0,4.0,0.0,1,1,18,0,0.0,0.0,22.7000007629395,1.0,0.0,0.0,0.0,0,3,11.0,1.34804213047028,0.0,Colombia,0.0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,1,2,1,2,0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,3.33333325386047,3.66666674613953,3.33333325386047,1.66666662693024,3.33333325386047,3.0,3.0,1.5,1.0,1.0,2,0,21,1,0.0,0.0,20.7999992370605,1.0,1.0,0.0,5416.66650390625,24,3,11.0,0.97565746307373,0.0,Colombia,0.0,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2,1,1,2,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.66666674613953,3.66666674613953,2.66666674613953,2.0,2.33333325386047,3.33333325386047,2.25,2.0,1.0,1.0,2,1,25,1,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0,1,5.0,-1.70218026638031,0.0,Colombia,1.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,2,2,1,2,0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.66666674613953,4.0,4.0,1.0,1.0,1.0,1,1,52,0,0.0,1.0,28.2999992370605,1.0,1.0,0.0,11494.2529296875,40,5,14.0,0.473332673311234,2.0,Colombia,0.0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
0.0,2,2,1,2,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.66666674613953,2.66666674613953,3.66666674613953,2.0,3.0,3.66666674613953,3.75,1.0,1.0,1.0,2,0,34,0,0.0,0.0,25.2000007629395,1.0,1.0,1.0,10000.0,20,1,5.0,-1.4654438495636,1.0,Colombia,0.0,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.0,2,1,1,2,1,1.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,3.33333325386047,3.66666674613953,2.33333325386047,4.0,3.66666674613953,4.0,1.0,1.0,1.0,1,1,21,0,0.0,0.0,24.2000007629395,1.0,1.0,0.0,3094.14086914062,56,5,14.0,-1.51692616939545,2.0,Colombia,0.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0.0,1,1,1,2,1,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.66666674613953,3.0,3.33333325386047,2.33333325386047,4.0,4.0,3.75,1.0,1.0,1.0,1,1,57,1,0.0,1.0,26.7000007629395,1.0,0.0,0.0,0.0,0,3,11.0,-0.0159669667482376,0.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
1.0,2,1,0,2,0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.33333325386047,3.0,4.0,2.33333325386047,3.33333325386047,3.66666674613953,4.0,1.0,3.0,0.0,1,0,15,0,0.0,0.0,18.7000007629395,1.0,0.0,0.0,0.0,0,1,8.0,-1.76731586456299,1.0,Colombia,0.0,1,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,2,1,2,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.33333325386047,3.66666674613953,1.66666662693024,3.66666674613953,3.66666674613953,3.75,1.0,1.0,1.0,2,1,52,1,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0,1,5.0,-0.832296669483185,-1.0,Colombia,0.0,0,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,1,1,2,0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0,3.0,3.33333325386047,3.66666674613953,3.33333325386047,2.66666674613953,3.33333325386047,4.0,4.0,1.0,1.0,1.0,1,1,52,1,0.0,1.0,28.7000007629395,1.0,1.0,0.0,3743.84228515625,35,3,11.0,-1.2017982006073,0.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
1.0,1,1,1,2,1,0.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,3.0,3.0,3.0,2.66666674613953,3.33333325386047,3.0,2.0,1.0,0.0,1,1,20,0,0.0,1.0,23.1000003814697,1.0,0.0,0.0,0.0,0,5,13.0,-0.675036489963531,0.0,Colombia,0.0,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.0,1,2,1,2,0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.66666674613953,4.0,3.66666674613953,2.66666674613953,3.33333325386047,3.0,3.25,2.0,4.0,1.0,2,0,40,1,0.0,1.0,24.0,1.0,1.0,1.0,6704.98095703125,48,3,12.0,0.541138410568237,0.0,Colombia,1.0,1,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
0.0,1,2,1,2,0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.33333325386047,4.0,3.33333325386047,3.0,3.66666674613953,3.33333325386047,3.75,1.0,2.0,1.0,2,1,38,1,1.0,1.0,32.4000015258789,1.0,0.0,0.0,0.0,0,6,16.0,1.14384377002716,0.0,Colombia,0.0,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
0.0,1,1,1,2,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.33333337306976,3.66666674613953,3.33333325386047,4.0,3.0,3.0,2.25,2.0,1.0,0.0,1,0,63,0,0.0,0.0,26.6000003814697,1.0,1.0,0.0,2222.22216796875,18,0,2.0,-0.751165330410004,-2.0,Colombia,1.0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0.0,3,1,1,2,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,3.0,3.66666674613953,2.66666674613953,4.0,3.33333325386047,3.33333325386047,3.66666674613953,3.0,1.5,2.0,0.0,2,0,17,1,0.0,0.0,26.6000003814697,1.0,0.0,0.0,0.0,0,1,8.0,-1.75047481060028,-2.0,Colombia,1.0,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,1,2,1,2,0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.33333325386047,3.0,4.0,2.0,2.75,1.5,1.0,1.0,1,1,30,0,0.0,0.0,26.6000003814697,1.0,0.0,0.0,0.0,0,1,5.0,-0.972120225429535,0.0,Colombia,0.0,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,1,2,1,2,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.66666674613953,2.33333325386047,3.0,3.66666674613953,2.66666674613953,2.33333325386047,2.0,1.5,1.0,1.0,2,0,41,1,0.0,0.0,22.2999992370605,1.0,1.0,0.0,3448.27587890625,38,3,11.0,0.939650595188141,1.0,Colombia,1.0,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
0.0,2,1,1,3,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,1,0,28,0,0.0,0.0,21.5,1.0,1.0,1.0,1970.443359375,84,3,11.0,0.260989427566528,0.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
0.0,1,1,1,3,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.33333325386047,3.33333325386047,1.0,3.0,2.66666674613953,2.5,2.0,1.0,0.0,1,1,64,0,0.0,0.0,24.2000007629395,1.0,0.0,0.0,0.0,0,5,13.0,-0.421939849853516,0.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,2,2,1,3,0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,3.33333325386047,3.66666674613953,4.0,3.0,3.33333325386047,4.0,3.5,2.0,1.0,0.0,1,0,20,0,0.0,0.0,21.0,1.0,1.0,0.0,3352.49047851562,48,3,12.5,0.83043646812439,-1.0,Colombia,0.0,0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,2,1,1,3,0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,2.66666674613953,3.66666674613953,3.0,2.66666674613953,2.33333325386047,3.0,1.0,1.0,0.0,1,1,16,0,0.0,0.0,17.7000007629395,1.0,0.0,0.0,0.0,0,2,10.0,0.0813536196947098,0.0,Colombia,0.0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,2,2,1,3,0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,3.66666674613953,3.66666674613953,3.66666674613953,3.66666674613953,3.66666674613953,4.0,4.0,2.0,1.0,1.0,2,1,36,0,0.0,0.0,25.2999992370605,1.0,1.0,1.0,1778.87243652344,84,3,11.0,0.208647236227989,0.0,Colombia,0.0,0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1.0,2,1,1,3,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.66666674613953,3.33333325386047,3.33333325386047,3.66666674613953,2.66666674613953,3.66666674613953,3.0,1.5,1.0,0.0,1,1,23,0,0.0,0.0,23.8999996185303,1.0,1.0,1.0,3831.41772460938,36,5,14.0,0.116065844893456,1.0,Colombia,0.0,0,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1.0,2,2,1,3,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,2,1,30,1,0.0,0.0,24.7999992370605,1.0,1.0,1.0,5747.12646484375,12,3,11.0,-0.311533600091934,-1.0,Colombia,0.0,0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2,1,1,3,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,4.0,2.66666674613953,3.0,2.66666674613953,3.33333325386047,2.5,1.5,1.0,1.0,1,1,35,0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0,5,13.0,0.574934244155884,0.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,1,1,1,3,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.66666674613953,4.0,4.0,2.33333325386047,4.0,4.0,4.0,1.5,1.0,0.0,1,1,48,0,1.0,0.0,26.2000007629395,1.0,0.0,0.0,0.0,0,3,11.0,0.324753880500793,0.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.0,2,1,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,3.33333325386047,2.66666674613953,4.0,3.33333325386047,3.5,1.5,1.0,1.0,1,0,24,1,0.0,0.0,25.1000003814697,1.0,1.0,0.0,2743.03271484375,84,3,11.0,-1.01770985126495,1.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,1,1,1,3,0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.33333325386047,4.0,4.0,1.33333337306976,3.66666674613953,2.66666674613953,3.25,1.5,1.0,1.0,2,0,55,1,1.0,1.0,25.6000003814697,1.0,0.0,0.0,0.0,0,1,5.0,-0.0797586143016815,-1.0,Colombia,0.0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
0.0,1,2,1,3,0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,2.75,1.5,1.0,1.0,1,1,43,1,0.0,0.0,21.7999992370605,1.0,1.0,1.0,2304.1474609375,60,1,8.0,1.17249917984009,-3.0,Colombia,1.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
0.0,1,1,1,3,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.33333325386047,1.66666662693024,2.33333325386047,1.66666662693024,2.66666674613953,2.5,2.5,1.0,1.0,1,0,48,1,0.0,0.0,24.7999992370605,1.0,1.0,1.0,383.141754150391,60,0,4.0,0.12347175180912,-2.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
1.0,1,1,1,3,1,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,3.33333325386047,2.66666674613953,3.33333325386047,2.66666674613953,3.0,2.66666674613953,3.75,2.0,1.0,0.0,1,1,19,0,0.0,1.0,27.8999996185303,1.0,0.0,0.0,0.0,0,3,12.0,1.36379742622375,0.0,Colombia,0.0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.0,2,1,0,3,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.66666674613953,4.0,4.0,3.0,4.0,2.33333325386047,3.75,2.0,1.0,0.0,1,0,47,0,0.0,0.0,29.3999996185303,1.0,1.0,0.0,262.725769042969,70,0,1.0,-2.0871741771698,-2.0,Colombia,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0.0,2,1,1,3,0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,3.33333325386047,3.33333325386047,3.66666674613953,4.0,3.0,3.0,2.0,1.0,0.0,1,0,21,0,0.0,1.0,22.7999992370605,1.0,1.0,0.0,2880.18432617188,56,3,11.0,-1.03756666183472,0.0,Colombia,0.0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
